,Website,Length
35573,reuters.csv,54
35574,reuters.csv,54
35575,reuters.csv,54
35576,reuters.csv,54
35577,reuters.csv,54
35578,reuters.csv,54
35579,reuters.csv,54
35580,reuters.csv,54
35581,reuters.csv,54
35582,reuters.csv,54
35583,reuters.csv,1494
35584,reuters.csv,1494
35585,reuters.csv,1494
35586,reuters.csv,1494
35587,reuters.csv,1494
35588,reuters.csv,1494
35589,reuters.csv,1494
35590,reuters.csv,1494
35591,reuters.csv,1494
35592,reuters.csv,1494
35593,reuters.csv,1494
35594,reuters.csv,1494
35595,reuters.csv,1494
35596,reuters.csv,1494
35597,reuters.csv,1494
35598,reuters.csv,54
35599,reuters.csv,54
35600,reuters.csv,54
35601,reuters.csv,54
35602,reuters.csv,54
35603,reuters.csv,54
35604,reuters.csv,54
35605,reuters.csv,54
35606,reuters.csv,54
35607,reuters.csv,54
35608,reuters.csv,54
35609,reuters.csv,54
35610,reuters.csv,54
35611,reuters.csv,54
35612,reuters.csv,54
35613,reuters.csv,54
35614,reuters.csv,1494
35615,reuters.csv,1494
35616,reuters.csv,1494
35617,reuters.csv,1494
35618,reuters.csv,1494
35619,reuters.csv,1494
35620,reuters.csv,1494
35621,reuters.csv,1186
35622,reuters.csv,1494
35623,reuters.csv,1494
35624,reuters.csv,1494
35625,reuters.csv,1494
35626,reuters.csv,1494
35627,reuters.csv,1494
35628,reuters.csv,1494
35629,reuters.csv,1494
35630,reuters.csv,1494
35631,reuters.csv,1494
35632,reuters.csv,1494
35633,reuters.csv,1494
35634,reuters.csv,1494
35635,reuters.csv,1494
35636,reuters.csv,1494
35637,reuters.csv,1494
35638,reuters.csv,1494
35639,reuters.csv,1494
35640,reuters.csv,1494
35641,reuters.csv,1494
35642,reuters.csv,1494
35643,reuters.csv,1494
35644,reuters.csv,1186
35645,reuters.csv,1494
35646,reuters.csv,1494
35647,reuters.csv,1494
35648,reuters.csv,1494
35649,reuters.csv,1494
35650,reuters.csv,1494
35651,reuters.csv,1494
35652,reuters.csv,1494
35653,reuters.csv,1494
35654,reuters.csv,1494
35655,reuters.csv,1494
35656,reuters.csv,1494
35657,reuters.csv,1494
35658,reuters.csv,1494
35659,reuters.csv,1494
35660,reuters.csv,1494
35661,reuters.csv,1494
35662,reuters.csv,1494
35663,reuters.csv,1494
35664,reuters.csv,1494
35665,reuters.csv,1494
35666,reuters.csv,1494
35667,reuters.csv,1494
35668,reuters.csv,1494
35669,reuters.csv,1494
35670,reuters.csv,1494
35671,reuters.csv,1494
35672,reuters.csv,1494
35673,reuters.csv,1494
35674,reuters.csv,1494
35675,reuters.csv,1494
35676,reuters.csv,1494
35677,reuters.csv,1494
35678,reuters.csv,1494
35679,reuters.csv,312
35680,reuters.csv,1494
35681,reuters.csv,1494
35682,reuters.csv,1494
35683,reuters.csv,1494
35684,reuters.csv,1494
35685,reuters.csv,1494
35686,reuters.csv,1494
35687,reuters.csv,1494
35688,reuters.csv,1494
35689,reuters.csv,1494
35690,reuters.csv,1494
35691,reuters.csv,1494
35692,reuters.csv,1494
35693,reuters.csv,1494
35694,reuters.csv,1494
35695,reuters.csv,1494
35696,reuters.csv,1494
35697,reuters.csv,1494
35698,reuters.csv,1494
35699,reuters.csv,1494
35700,reuters.csv,1494
35701,reuters.csv,1494
35702,reuters.csv,1494
35703,reuters.csv,1045
35704,reuters.csv,1494
35705,reuters.csv,1494
35706,reuters.csv,1494
35707,reuters.csv,1494
35708,reuters.csv,1494
35709,reuters.csv,1494
35710,reuters.csv,1494
35711,reuters.csv,1494
35712,reuters.csv,1494
35713,reuters.csv,1494
35714,reuters.csv,1494
35715,reuters.csv,596
35716,reuters.csv,1494
35717,reuters.csv,795
35718,reuters.csv,1494
35719,reuters.csv,1494
35720,reuters.csv,1494
35721,reuters.csv,1494
35722,reuters.csv,1494
35723,reuters.csv,1494
35724,reuters.csv,1494
35725,reuters.csv,1494
35726,reuters.csv,404
35727,reuters.csv,93
35728,reuters.csv,54
35729,reuters.csv,54
35730,reuters.csv,54
35731,reuters.csv,54
35732,reuters.csv,54
35733,reuters.csv,54
35734,reuters.csv,54
35735,reuters.csv,54
35736,reuters.csv,54
35737,reuters.csv,54
35738,reuters.csv,54
35739,reuters.csv,54
35740,reuters.csv,54
35741,reuters.csv,54
35742,reuters.csv,54
35743,reuters.csv,54
35744,reuters.csv,54
35745,reuters.csv,54
35746,reuters.csv,54
35747,reuters.csv,54
35748,reuters.csv,54
35749,reuters.csv,54
35750,reuters.csv,54
35751,reuters.csv,54
35752,reuters.csv,54
35753,reuters.csv,54
35754,reuters.csv,54
35755,reuters.csv,54
35756,reuters.csv,54
35757,reuters.csv,54
35758,reuters.csv,54
35759,reuters.csv,54
35760,reuters.csv,54
35761,reuters.csv,54
35762,reuters.csv,54
35763,reuters.csv,54
35764,reuters.csv,54
35765,reuters.csv,54
35766,reuters.csv,54
35767,reuters.csv,54
35768,reuters.csv,54
35769,reuters.csv,54
35770,reuters.csv,54
35771,reuters.csv,54
35772,reuters.csv,54
35773,reuters.csv,54
35774,reuters.csv,54
35775,reuters.csv,54
35776,reuters.csv,54
35777,reuters.csv,54
35778,reuters.csv,54
35779,reuters.csv,54
35780,reuters.csv,54
35781,reuters.csv,54
35782,reuters.csv,54
35783,reuters.csv,54
35784,reuters.csv,54
35785,reuters.csv,54
35786,reuters.csv,54
35787,reuters.csv,54
35788,reuters.csv,54
35789,reuters.csv,54
35790,reuters.csv,54
35791,reuters.csv,54
35792,reuters.csv,54
35793,reuters.csv,54
35794,reuters.csv,54
35795,reuters.csv,54
35796,reuters.csv,54
35797,reuters.csv,54
35798,reuters.csv,54
35799,reuters.csv,54
35800,reuters.csv,54
35801,reuters.csv,54
35802,reuters.csv,54
35803,reuters.csv,54
35804,reuters.csv,54
35805,reuters.csv,54
35806,reuters.csv,54
35807,reuters.csv,54
35808,reuters.csv,54
35809,reuters.csv,54
35810,reuters.csv,54
35811,reuters.csv,54
35812,reuters.csv,54
35813,reuters.csv,54
35814,reuters.csv,54
35815,reuters.csv,54
35816,reuters.csv,54
35817,reuters.csv,54
35818,reuters.csv,54
35819,reuters.csv,54
35820,reuters.csv,54
35821,reuters.csv,54
35822,reuters.csv,54
35823,reuters.csv,54
35824,reuters.csv,54
35825,reuters.csv,54
35826,reuters.csv,54
35827,reuters.csv,54
35828,reuters.csv,54
35829,reuters.csv,54
35830,reuters.csv,54
35831,reuters.csv,54
35832,reuters.csv,54
35833,reuters.csv,54
35834,reuters.csv,54
35835,reuters.csv,54
35836,reuters.csv,54
35837,reuters.csv,54
35838,reuters.csv,54
35839,reuters.csv,1494
35840,reuters.csv,1494
35841,reuters.csv,396
35842,reuters.csv,93
35843,reuters.csv,54
35844,reuters.csv,54
35845,reuters.csv,191
35846,reuters.csv,189
35847,reuters.csv,188
35848,reuters.csv,191
35849,reuters.csv,54
35850,reuters.csv,1494
35851,reuters.csv,1494
35852,reuters.csv,1494
35853,reuters.csv,1494
35854,reuters.csv,1494
35855,reuters.csv,1494
35856,reuters.csv,1494
35857,reuters.csv,1494
35858,reuters.csv,1494
35859,reuters.csv,1494
35860,reuters.csv,1494
35861,reuters.csv,620
35862,reuters.csv,1494
35863,reuters.csv,1494
35864,reuters.csv,1494
35865,reuters.csv,1494
35866,reuters.csv,1494
35867,reuters.csv,1494
35868,reuters.csv,1494
35869,reuters.csv,1494
35870,reuters.csv,1494
35871,reuters.csv,1494
35872,reuters.csv,1494
35873,reuters.csv,1494
35874,reuters.csv,1494
35875,reuters.csv,1494
35876,reuters.csv,1494
35877,reuters.csv,1494
35878,reuters.csv,1494
35879,reuters.csv,1494
35880,reuters.csv,1494
35881,reuters.csv,1494
35882,reuters.csv,1494
35883,reuters.csv,1494
35884,reuters.csv,1186
35885,reuters.csv,1494
35886,reuters.csv,1494
35887,reuters.csv,1494
35888,reuters.csv,1494
35889,reuters.csv,1494
35890,reuters.csv,1494
35891,reuters.csv,1494
35892,reuters.csv,1494
35893,reuters.csv,1494
35894,reuters.csv,1494
35895,reuters.csv,1494
35896,reuters.csv,1494
35897,reuters.csv,1494
35898,reuters.csv,1494
35899,reuters.csv,1494
35900,reuters.csv,1494
35901,reuters.csv,1494
35902,reuters.csv,1494
35903,reuters.csv,1494
35904,reuters.csv,1494
35905,reuters.csv,1494
35906,reuters.csv,1494
35907,reuters.csv,1494
35908,reuters.csv,1494
35909,reuters.csv,1494
35910,reuters.csv,1494
35911,reuters.csv,1494
35912,reuters.csv,1494
35913,reuters.csv,1494
35914,reuters.csv,1494
35915,reuters.csv,1494
35916,reuters.csv,1494
35917,reuters.csv,1494
35918,reuters.csv,1494
35919,reuters.csv,312
35920,reuters.csv,1494
35921,reuters.csv,1494
35922,reuters.csv,1494
35923,reuters.csv,1494
35924,reuters.csv,1494
35925,reuters.csv,1494
35926,reuters.csv,1494
35927,reuters.csv,1494
35928,reuters.csv,1494
35929,reuters.csv,1494
35930,reuters.csv,1494
35931,reuters.csv,620
35932,reuters.csv,1494
35933,reuters.csv,1494
35934,reuters.csv,1494
35935,reuters.csv,1494
35936,reuters.csv,1494
35937,reuters.csv,1494
35938,reuters.csv,1494
35939,reuters.csv,1494
35940,reuters.csv,1494
35941,reuters.csv,1494
35942,reuters.csv,1494
35943,reuters.csv,1494
35944,reuters.csv,1494
35945,reuters.csv,1494
35946,reuters.csv,1494
35947,reuters.csv,1494
35948,reuters.csv,1494
35949,reuters.csv,1494
35950,reuters.csv,1494
35951,reuters.csv,54
35952,reuters.csv,54
35953,reuters.csv,54
35954,reuters.csv,54
35955,reuters.csv,54
35956,reuters.csv,54
35957,reuters.csv,54
35958,reuters.csv,54
35959,reuters.csv,54
35960,reuters.csv,54
35961,reuters.csv,54
35962,reuters.csv,54
35963,reuters.csv,54
35964,reuters.csv,54
35965,reuters.csv,54
35966,reuters.csv,54
35967,reuters.csv,54
35968,reuters.csv,54
35969,reuters.csv,54
35970,reuters.csv,54
35971,reuters.csv,54
35972,reuters.csv,54
35973,reuters.csv,54
35974,reuters.csv,54
35975,reuters.csv,54
35976,reuters.csv,54
35977,reuters.csv,1494
35978,reuters.csv,1494
35979,reuters.csv,1494
35980,reuters.csv,1494
35981,reuters.csv,1494
35982,reuters.csv,1494
35983,reuters.csv,1494
35984,reuters.csv,1494
35985,reuters.csv,1494
35986,reuters.csv,1494
35987,reuters.csv,1494
35988,reuters.csv,1494
35989,reuters.csv,1494
35990,reuters.csv,1494
35991,reuters.csv,1494
35992,reuters.csv,1494
35993,reuters.csv,1494
35994,reuters.csv,1494
35995,reuters.csv,1494
35996,reuters.csv,1494
35997,reuters.csv,54
35998,reuters.csv,54
35999,reuters.csv,54
36000,reuters.csv,54
36001,reuters.csv,54
36002,reuters.csv,54
36003,reuters.csv,54
36004,reuters.csv,1494
36005,reuters.csv,1494
36006,reuters.csv,1494
36007,reuters.csv,1494
36008,reuters.csv,1494
36009,reuters.csv,1494
36010,reuters.csv,1494
36011,reuters.csv,1494
36012,reuters.csv,1494
36013,reuters.csv,1494
36014,reuters.csv,1494
36015,reuters.csv,1494
36016,reuters.csv,1494
36017,reuters.csv,1494
36018,reuters.csv,1494
36019,reuters.csv,1494
36020,reuters.csv,1494
36021,reuters.csv,1494
36022,reuters.csv,1494
36023,reuters.csv,1494
36024,reuters.csv,1494
36025,reuters.csv,1494
36026,reuters.csv,1494
36027,reuters.csv,1494
36028,reuters.csv,1494
36029,reuters.csv,1494
36030,reuters.csv,1494
36031,reuters.csv,1494
36032,reuters.csv,1494
36033,reuters.csv,1494
36034,reuters.csv,1494
36035,reuters.csv,1494
36036,reuters.csv,1494
36037,reuters.csv,1494
36038,reuters.csv,1494
36039,reuters.csv,1494
36040,reuters.csv,1494
36041,reuters.csv,1494
36042,reuters.csv,1494
36043,reuters.csv,1494
36044,reuters.csv,1494
36045,reuters.csv,1494
36046,reuters.csv,459
36047,reuters.csv,54
36048,reuters.csv,54
36049,reuters.csv,54
36050,reuters.csv,54
36051,reuters.csv,54
36052,reuters.csv,54
36053,reuters.csv,54
36054,reuters.csv,54
36055,reuters.csv,54
36056,reuters.csv,54
36057,reuters.csv,54
36058,reuters.csv,54
36059,reuters.csv,54
36060,reuters.csv,54
36061,reuters.csv,54
36062,reuters.csv,54
36063,reuters.csv,54
36064,reuters.csv,1494
36065,reuters.csv,1494
36066,reuters.csv,1494
36067,reuters.csv,1494
36068,reuters.csv,1494
36069,reuters.csv,1494
36070,reuters.csv,1494
36071,reuters.csv,1494
36072,reuters.csv,1366
36073,reuters.csv,1494
36074,reuters.csv,1494
36075,reuters.csv,1494
36076,reuters.csv,1494
36077,reuters.csv,1494
36078,reuters.csv,1494
36079,reuters.csv,54
36080,reuters.csv,54
36081,reuters.csv,54
36082,reuters.csv,54
36083,reuters.csv,1494
36084,reuters.csv,1494
36085,reuters.csv,1494
36086,reuters.csv,1494
36087,reuters.csv,1494
36088,reuters.csv,1494
36089,reuters.csv,1494
36090,reuters.csv,1494
36091,reuters.csv,1494
36092,reuters.csv,1494
36093,reuters.csv,1494
36094,reuters.csv,1494
36095,reuters.csv,1494
36096,reuters.csv,1494
36097,reuters.csv,1494
36098,reuters.csv,1494
36099,reuters.csv,1494
36100,reuters.csv,1494
36101,reuters.csv,1494
36102,reuters.csv,1494
36103,reuters.csv,1494
36104,reuters.csv,1494
36105,reuters.csv,1494
36106,reuters.csv,1494
36107,reuters.csv,1494
36108,reuters.csv,1494
36109,reuters.csv,1494
36110,reuters.csv,1494
36111,reuters.csv,54
36112,reuters.csv,1494
36113,reuters.csv,1494
36114,reuters.csv,54
36115,reuters.csv,54
36116,reuters.csv,54
36117,reuters.csv,54
36118,reuters.csv,54
36119,reuters.csv,54
36120,reuters.csv,54
36121,reuters.csv,54
36122,reuters.csv,54
36123,reuters.csv,54
36124,reuters.csv,54
36125,reuters.csv,1494
36126,reuters.csv,1494
36127,reuters.csv,1494
36128,reuters.csv,1494
36129,reuters.csv,1494
36130,reuters.csv,1494
36131,reuters.csv,1494
36132,reuters.csv,1494
36133,reuters.csv,1494
36134,reuters.csv,1494
36135,reuters.csv,1494
36136,reuters.csv,1494
36137,reuters.csv,1494
36138,reuters.csv,1494
36139,reuters.csv,1494
36140,reuters.csv,1494
36141,reuters.csv,1494
36142,reuters.csv,54
36143,reuters.csv,54
36144,reuters.csv,54
36145,reuters.csv,54
36146,reuters.csv,54
36147,reuters.csv,54
36148,reuters.csv,54
36149,reuters.csv,54
36150,reuters.csv,54
36151,reuters.csv,1494
36152,reuters.csv,1494
36153,reuters.csv,1494
36154,reuters.csv,1494
36155,reuters.csv,1494
36156,reuters.csv,1494
36157,reuters.csv,1494
36158,reuters.csv,1494
36159,reuters.csv,1494
36160,reuters.csv,1494
36161,reuters.csv,1494
36162,reuters.csv,1494
36163,reuters.csv,1494
36164,reuters.csv,1494
36165,reuters.csv,1494
36166,reuters.csv,1494
36167,reuters.csv,1494
36168,reuters.csv,1494
36169,reuters.csv,1494
36170,reuters.csv,1494
36171,reuters.csv,1494
36172,reuters.csv,1494
36173,reuters.csv,1494
36174,reuters.csv,1494
36175,reuters.csv,1124
36176,reuters.csv,1494
36177,reuters.csv,1494
36178,reuters.csv,1494
36179,reuters.csv,1494
36180,reuters.csv,54
36181,reuters.csv,54
36182,reuters.csv,54
36183,reuters.csv,54
36184,reuters.csv,54
36185,reuters.csv,54
36186,reuters.csv,54
36187,reuters.csv,54
36188,reuters.csv,54
36189,reuters.csv,54
36190,reuters.csv,54
36191,reuters.csv,54
36192,reuters.csv,54
36193,reuters.csv,54
36194,reuters.csv,54
36195,reuters.csv,54
36196,reuters.csv,1494
36197,reuters.csv,1494
36198,reuters.csv,1494
36199,reuters.csv,1494
36200,reuters.csv,1494
36201,reuters.csv,1494
36202,reuters.csv,1494
36203,reuters.csv,1494
36204,reuters.csv,1494
36205,reuters.csv,1494
36206,reuters.csv,1494
36207,reuters.csv,1494
36208,reuters.csv,1494
36209,reuters.csv,1494
36210,reuters.csv,1494
36211,reuters.csv,1494
36212,reuters.csv,1494
36213,reuters.csv,1494
36214,reuters.csv,1494
36215,reuters.csv,1494
36216,reuters.csv,1494
36217,reuters.csv,1494
36218,reuters.csv,1494
36219,reuters.csv,1494
36220,reuters.csv,1494
36221,reuters.csv,1494
36222,reuters.csv,1494
36223,reuters.csv,54
36224,reuters.csv,54
36225,reuters.csv,54
36226,reuters.csv,54
36227,reuters.csv,54
36228,reuters.csv,54
36229,reuters.csv,54
36230,reuters.csv,54
36231,reuters.csv,54
36232,reuters.csv,1494
36233,reuters.csv,1494
36234,reuters.csv,54
36235,reuters.csv,54
36236,reuters.csv,54
36237,reuters.csv,1494
36238,reuters.csv,1494
36239,reuters.csv,1494
36240,reuters.csv,1494
36241,reuters.csv,1494
36242,reuters.csv,1481
36243,reuters.csv,1494
36244,reuters.csv,1494
36245,reuters.csv,1494
36246,reuters.csv,1494
36247,reuters.csv,1494
36248,reuters.csv,1494
36249,reuters.csv,1494
36250,reuters.csv,1494
36251,reuters.csv,1366
36252,reuters.csv,1494
36253,reuters.csv,1494
36254,reuters.csv,1494
36255,reuters.csv,1494
36256,reuters.csv,1494
36257,reuters.csv,1494
36258,reuters.csv,1494
36259,reuters.csv,1494
36260,reuters.csv,1494
36261,reuters.csv,1494
36262,reuters.csv,1494
36263,reuters.csv,620
36264,reuters.csv,54
36265,reuters.csv,54
36266,reuters.csv,54
36267,reuters.csv,54
36268,reuters.csv,54
36269,reuters.csv,54
36270,reuters.csv,54
36271,reuters.csv,54
36272,reuters.csv,54
36273,reuters.csv,54
36274,reuters.csv,54
36275,reuters.csv,54
36276,reuters.csv,54
36277,reuters.csv,54
36278,reuters.csv,1494
36279,reuters.csv,1494
36280,reuters.csv,1494
36281,reuters.csv,1494
36282,reuters.csv,1494
36283,reuters.csv,1494
36284,reuters.csv,1494
36285,reuters.csv,1494
36286,reuters.csv,1494
36287,reuters.csv,1494
36288,reuters.csv,1494
36289,reuters.csv,1494
36290,reuters.csv,1494
36291,reuters.csv,1494
36292,reuters.csv,1494
36293,reuters.csv,1494
36294,reuters.csv,1494
36295,reuters.csv,1494
36296,reuters.csv,1494
36297,reuters.csv,1494
36298,reuters.csv,54
36299,reuters.csv,54
36300,reuters.csv,54
36301,reuters.csv,54
36302,reuters.csv,54
36303,reuters.csv,54
36304,reuters.csv,54
36305,reuters.csv,54
36306,reuters.csv,54
36307,reuters.csv,54
36308,reuters.csv,54
36309,reuters.csv,1494
36310,reuters.csv,1494
36311,reuters.csv,1186
36312,reuters.csv,1494
36313,reuters.csv,1494
36314,reuters.csv,1494
36315,reuters.csv,1494
36316,reuters.csv,1494
36317,reuters.csv,1494
36318,reuters.csv,1494
36319,reuters.csv,1494
36320,reuters.csv,1494
36321,reuters.csv,1494
36322,reuters.csv,1494
36323,reuters.csv,1494
36324,reuters.csv,1494
36325,reuters.csv,1494
36326,reuters.csv,1494
36327,reuters.csv,1494
36328,reuters.csv,1494
36329,reuters.csv,1494
36330,reuters.csv,1494
36331,reuters.csv,1494
36332,reuters.csv,1494
36333,reuters.csv,1494
36334,reuters.csv,54
36335,reuters.csv,54
36336,reuters.csv,54
36337,reuters.csv,54
36338,reuters.csv,54
36339,reuters.csv,54
36340,reuters.csv,54
36341,reuters.csv,54
36342,reuters.csv,54
36343,reuters.csv,54
36344,reuters.csv,54
36345,reuters.csv,54
36346,reuters.csv,54
36347,reuters.csv,54
36348,reuters.csv,54
36349,reuters.csv,54
36350,reuters.csv,54
36351,reuters.csv,54
36352,reuters.csv,54
36353,reuters.csv,54
36354,reuters.csv,54
36355,reuters.csv,54
36356,reuters.csv,54
36357,reuters.csv,54
36358,reuters.csv,54
36359,reuters.csv,54
36360,reuters.csv,54
36361,reuters.csv,54
36362,reuters.csv,54
36363,reuters.csv,54
36364,reuters.csv,54
36365,reuters.csv,54
36366,reuters.csv,54
36367,reuters.csv,54
36368,reuters.csv,54
36369,reuters.csv,54
36370,reuters.csv,54
36371,reuters.csv,54
36372,reuters.csv,54
36373,reuters.csv,1494
36374,reuters.csv,1494
36375,reuters.csv,1494
36376,reuters.csv,1494
36377,reuters.csv,1494
36378,reuters.csv,1494
36379,reuters.csv,1494
36380,reuters.csv,1494
36381,reuters.csv,1494
36382,reuters.csv,1494
36383,reuters.csv,1494
36384,reuters.csv,1494
36385,reuters.csv,1494
36386,reuters.csv,1494
36387,reuters.csv,1494
36388,reuters.csv,1494
36389,reuters.csv,1494
36390,reuters.csv,1494
36391,reuters.csv,1494
36392,reuters.csv,1494
36393,reuters.csv,1494
36394,reuters.csv,1494
36395,reuters.csv,1494
36396,reuters.csv,1494
36397,reuters.csv,1494
36398,reuters.csv,1494
36399,reuters.csv,1494
36400,reuters.csv,1494
36401,reuters.csv,1494
36402,reuters.csv,1494
36403,reuters.csv,1494
36404,reuters.csv,1494
36405,reuters.csv,1494
36406,reuters.csv,1494
36407,reuters.csv,1494
36408,reuters.csv,1494
36409,reuters.csv,1494
36410,reuters.csv,1494
36411,reuters.csv,1494
36412,reuters.csv,1494
36413,reuters.csv,1494
36414,reuters.csv,1494
36415,reuters.csv,1494
36416,reuters.csv,1494
36417,reuters.csv,1494
36418,reuters.csv,1494
36419,reuters.csv,570
36420,reuters.csv,1494
36421,reuters.csv,1494
36422,reuters.csv,1494
36423,reuters.csv,277
36424,reuters.csv,54
36425,reuters.csv,54
36426,reuters.csv,54
36427,reuters.csv,54
36428,reuters.csv,54
36429,reuters.csv,54
36430,reuters.csv,54
36431,reuters.csv,54
36432,reuters.csv,54
36433,reuters.csv,54
36434,reuters.csv,54
36435,reuters.csv,1494
36436,reuters.csv,1494
36437,reuters.csv,1494
36438,reuters.csv,1494
36439,reuters.csv,1494
36440,reuters.csv,1494
36441,reuters.csv,1494
36442,reuters.csv,1494
36443,reuters.csv,1366
36444,reuters.csv,1494
36445,reuters.csv,1494
36446,reuters.csv,1494
36447,reuters.csv,1494
36448,reuters.csv,1494
36449,reuters.csv,1494
36450,reuters.csv,1494
36451,reuters.csv,1494
36452,reuters.csv,1366
36453,reuters.csv,1494
36454,reuters.csv,1494
36455,reuters.csv,1494
36456,reuters.csv,1494
36457,reuters.csv,1494
36458,reuters.csv,1494
36459,reuters.csv,1494
36460,reuters.csv,1494
36461,reuters.csv,1366
36462,reuters.csv,1494
36463,reuters.csv,1494
36464,reuters.csv,1494
36465,reuters.csv,1494
36466,reuters.csv,1494
36467,reuters.csv,1494
36468,reuters.csv,1494
36469,reuters.csv,1494
36470,reuters.csv,1494
36471,reuters.csv,1494
36472,reuters.csv,1494
36473,reuters.csv,1494
36474,reuters.csv,1494
36475,reuters.csv,1494
36476,reuters.csv,1494
36477,reuters.csv,1494
36478,reuters.csv,1494
36479,reuters.csv,1238
36480,reuters.csv,1494
36481,reuters.csv,1494
36482,reuters.csv,1494
36483,reuters.csv,1494
36484,reuters.csv,1494
36485,reuters.csv,1494
36486,reuters.csv,1494
36487,reuters.csv,54
36488,reuters.csv,54
36489,reuters.csv,54
36490,reuters.csv,54
36491,reuters.csv,54
36492,reuters.csv,54
36493,reuters.csv,1494
36494,reuters.csv,1366
36495,reuters.csv,1494
36496,reuters.csv,1494
36497,reuters.csv,1494
36498,reuters.csv,1494
36499,reuters.csv,1494
36500,reuters.csv,1494
36501,reuters.csv,1494
36502,reuters.csv,1494
36503,reuters.csv,1366
36504,reuters.csv,1494
36505,reuters.csv,1494
36506,reuters.csv,1494
36507,reuters.csv,1494
36508,reuters.csv,1494
36509,reuters.csv,1494
36510,reuters.csv,1494
36511,reuters.csv,1494
36512,reuters.csv,1494
36513,reuters.csv,1494
36514,reuters.csv,1494
36515,reuters.csv,1494
36516,reuters.csv,1494
36517,reuters.csv,1494
36518,reuters.csv,1494
36519,reuters.csv,1494
36520,reuters.csv,1494
36521,reuters.csv,1238
36522,reuters.csv,1494
36523,reuters.csv,1494
36524,reuters.csv,1494
36525,reuters.csv,1494
36526,reuters.csv,1494
36527,reuters.csv,1494
36528,reuters.csv,1494
36529,reuters.csv,1494
36530,reuters.csv,1366
36531,reuters.csv,1494
36532,reuters.csv,1494
36533,reuters.csv,1494
36534,reuters.csv,1494
36535,reuters.csv,1494
36536,reuters.csv,1494
36537,reuters.csv,1494
36538,reuters.csv,1494
36539,reuters.csv,1366
36540,reuters.csv,1494
36541,reuters.csv,1494
36542,reuters.csv,1494
36543,reuters.csv,1494
36544,reuters.csv,1494
36545,reuters.csv,1494
36546,reuters.csv,1494
36547,reuters.csv,1494
36548,reuters.csv,1366
36549,reuters.csv,1494
36550,reuters.csv,1494
36551,reuters.csv,1494
36552,reuters.csv,1494
36553,reuters.csv,1494
36554,reuters.csv,1494
36555,reuters.csv,1494
36556,reuters.csv,1494
36557,reuters.csv,1494
36558,reuters.csv,54
36559,reuters.csv,54
36560,reuters.csv,54
36561,reuters.csv,54
36562,reuters.csv,54
36563,reuters.csv,54
36564,reuters.csv,54
36565,reuters.csv,54
36566,reuters.csv,54
36567,reuters.csv,54
36568,reuters.csv,54
36569,reuters.csv,54
36570,reuters.csv,54
36571,reuters.csv,54
36572,reuters.csv,54
36573,reuters.csv,54
36574,reuters.csv,54
36575,reuters.csv,54
36576,reuters.csv,54
36577,reuters.csv,54
36578,reuters.csv,1494
36579,reuters.csv,1494
36580,reuters.csv,1494
36581,reuters.csv,1494
36582,reuters.csv,1494
36583,reuters.csv,1494
36584,reuters.csv,1494
36585,reuters.csv,54
36586,reuters.csv,54
36587,reuters.csv,54
36588,reuters.csv,54
36589,reuters.csv,54
36590,reuters.csv,54
36591,reuters.csv,54
36592,reuters.csv,54
36593,reuters.csv,54
36594,reuters.csv,54
36595,reuters.csv,54
36596,reuters.csv,54
36597,reuters.csv,54
36598,reuters.csv,54
36599,reuters.csv,54
36600,reuters.csv,54
36601,reuters.csv,54
36602,reuters.csv,54
36603,reuters.csv,54
36604,reuters.csv,54
36605,reuters.csv,54
36606,reuters.csv,54
36607,reuters.csv,54
36608,reuters.csv,54
36609,reuters.csv,54
36610,reuters.csv,54
36611,reuters.csv,54
36612,reuters.csv,54
36613,reuters.csv,54
36614,reuters.csv,54
36615,reuters.csv,54
36616,reuters.csv,54
36617,reuters.csv,54
36618,reuters.csv,54
36619,reuters.csv,54
36620,reuters.csv,54
36621,reuters.csv,54
36622,reuters.csv,54
36623,reuters.csv,54
36624,reuters.csv,54
36625,reuters.csv,54
36626,reuters.csv,54
36627,reuters.csv,54
36628,reuters.csv,54
36629,reuters.csv,54
36630,reuters.csv,54
36631,reuters.csv,54
36632,reuters.csv,54
36633,reuters.csv,54
36634,reuters.csv,54
36635,reuters.csv,54
36636,reuters.csv,54
36637,reuters.csv,54
36638,reuters.csv,54
36639,reuters.csv,54
36640,reuters.csv,54
36641,reuters.csv,54
36642,reuters.csv,54
36643,reuters.csv,54
36644,reuters.csv,54
36645,reuters.csv,54
36646,reuters.csv,1494
36647,reuters.csv,1238
36648,reuters.csv,1494
36649,reuters.csv,1494
36650,reuters.csv,1494
36651,reuters.csv,1494
36652,reuters.csv,1494
36653,reuters.csv,1494
36654,reuters.csv,1494
36655,reuters.csv,1494
36656,reuters.csv,1366
36657,reuters.csv,1494
36658,reuters.csv,1494
36659,reuters.csv,1494
36660,reuters.csv,1494
36661,reuters.csv,1289
36662,reuters.csv,54
36663,reuters.csv,54
36664,reuters.csv,54
36665,reuters.csv,54
36666,reuters.csv,54
36667,reuters.csv,54
36668,reuters.csv,54
36669,reuters.csv,54
36670,reuters.csv,54
36671,reuters.csv,407
36672,reuters.csv,303
36673,reuters.csv,54
36674,reuters.csv,288
36675,reuters.csv,373
36676,reuters.csv,262
36677,reuters.csv,352
36678,reuters.csv,308
36679,reuters.csv,361
36680,reuters.csv,330
36681,reuters.csv,286
36682,reuters.csv,304
